Item,Date,Price
Soap,01/02/2011,1.31982
Eggs,01/02/2011,2.869919
Mascara,01/03/2011,7.877696
Car Repair,01/03/2011,93.8548
Soap,01/03/2011,1.374359
Tampons,01/03/2011,1.921941
Toothpaste,01/03/2011,1.549658
Dog Food,01/03/2011,0.5645344
Kitchen Roll,01/03/2011,1.782137
Eggs,01/03/2011,2.877143
Eggs,01/04/2011,2.88448
Toothpaste,01/04/2011,1.596123
Car Repair,01/04/2011,94.22076
Soap,01/04/2011,1.433288
Kitchen Roll,01/04/2011,1.674444
Dog Food,01/04/2011,0.5686476
Tampons,01/04/2011,2.02723
Mascara,01/04/2011,7.724352
Toothpaste,01/05/2011,1.606483
Eggs,01/05/2011,2.90672
Tampons,01/05/2011,2.058095
Kitchen Roll,01/05/2011,1.70763
Car Repair,01/05/2011,93.83153
Mascara,01/05/2011,7.671414
Soap,01/05/2011,1.338498
Dog Food,01/05/2011,0.5804132
Mascara,01/06/2011,7.800204
Toothpaste,01/06/2011,1.620203
Dog Food,01/06/2011,0.6052245
Car Repair,01/06/2011,94.06971
Eggs,01/06/2011,2.891885
Soap,01/06/2011,1.446426
Tampons,01/06/2011,2.053062
Kitchen Roll,01/06/2011,1.696899
Car Repair,01/07/2011,94.19716
Tampons,01/07/2011,2.081286
Toothpaste,01/07/2011,1.657075
Mascara,01/07/2011,7.671263
Dog Food,01/07/2011,0.6084937
Soap,01/07/2011,1.31083
Eggs,01/07/2011,2.935537
Kitchen Roll,01/07/2011,1.744088
Tampons,01/08/2011,2.019952
Toothpaste,01/08/2011,1.595235
Car Repair,01/08/2011,94.51
Dog Food,01/08/2011,0.6148988
Mascara,01/08/2011,7.783367
Kitchen Roll,01/08/2011,1.795324
Soap,01/08/2011,1.367939
Eggs,01/08/2011,2.930709
Eggs,01/09/2011,2.8752
Mascara,01/09/2011,7.626318
Tampons,01/09/2011,2.011403
Kitchen Roll,01/09/2011,1.819214
Soap,01/09/2011,1.3
Car Repair,01/09/2011,93.936
Dog Food,01/09/2011,0.6243388
Toothpaste,01/09/2011,1.612288
Toothpaste,01/10/2011,1.664221
Kitchen Roll,01/10/2011,1.761825
Eggs,01/10/2011,2.680811
Tampons,01/10/2011,1.932857
Car Repair,01/10/2011,93.86349
Soap,01/10/2011,1.45645
Dog Food,01/10/2011,0.6325551
Mascara,01/10/2011,7.56645
Dog Food,01/11/2011,0.6199578
Tampons,01/11/2011,1.964435
Kitchen Roll,01/11/2011,1.763507
Soap,01/11/2011,1.431549
Mascara,01/11/2011,7.838693
Eggs,01/11/2011,2.733607
Toothpaste,01/11/2011,1.604903
Car Repair,01/11/2011,94.10664
Soap,01/12/2011,1.36962
Tampons,01/12/2011,1.931753
Dog Food,01/12/2011,0.6208403
Toothpaste,01/12/2011,1.633856
Mascara,01/12/2011,7.614335
Car Repair,01/12/2011,94.31991
Eggs,01/12/2011,2.734504
Kitchen Roll,01/12/2011,1.72694
Mascara,01/01/2012,7.591969
Tampons,01/01/2012,2.000119
Kitchen Roll,01/01/2012,1.764672
Soap,01/01/2012,1.455733
Toothpaste,01/01/2012,1.589803
Eggs,01/01/2012,2.682519
Dog Food,01/01/2012,0.602093
Car Repair,01/01/2012,94.76461
Soap,01/02/2012,1.418908
Kitchen Roll,01/02/2012,1.753162
Dog Food,01/02/2012,0.5974888
Mascara,01/02/2012,7.730582
Car Repair,01/02/2012,95.26525
Toothpaste,01/02/2012,1.58069
Eggs,01/02/2012,2.735077
Tampons,01/02/2012,2.005466
Tampons,01/03/2012,1.982967
Eggs,01/03/2012,2.831628
Kitchen Roll,01/03/2012,1.753459
Soap,01/03/2012,1.393139
Dog Food,01/03/2012,0.5965517
Mascara,01/03/2012,7.721828
Toothpaste,01/03/2012,1.576571
Car Repair,01/03/2012,96.06588
Toothpaste,01/04/2012,1.568296
Soap,01/04/2012,1.409114
Eggs,01/04/2012,2.899375
Mascara,01/04/2012,7.689091
Tampons,01/04/2012,2.008945
Kitchen Roll,01/04/2012,1.695865
Dog Food,01/04/2012,0.5980971
Car Repair,01/04/2012,96.38819
Kitchen Roll,01/05/2012,1.636692
Dog Food,01/05/2012,0.6020968
Tampons,01/05/2012,2.033975
Car Repair,01/05/2012,96.4239
Mascara,01/05/2012,7.831269
Eggs,01/05/2012,2.875462
Soap,01/05/2012,1.388475
Toothpaste,01/05/2012,1.592071
Kitchen Roll,01/06/2012,1.681985
Eggs,01/06/2012,2.881203
Toothpaste,01/06/2012,1.577163
Tampons,01/06/2012,2.000673
Soap,01/06/2012,1.493617
Mascara,01/06/2012,7.795737
Car Repair,01/06/2012,96.36823
Dog Food,01/06/2012,0.601245
Eggs,01/07/2012,2.876397
Dog Food,01/07/2012,0.6049603
Soap,01/07/2012,1.373879
Kitchen Roll,01/07/2012,1.715809
Tampons,01/07/2012,2.003291
Toothpaste,01/07/2012,1.510758
Mascara,01/07/2012,7.683231
Car Repair,01/07/2012,97.06981
Dog Food,01/08/2012,0.6077822
Kitchen Roll,01/08/2012,1.701471
Mascara,01/08/2012,7.636479
Tampons,01/08/2012,1.950437
Car Repair,01/08/2012,96.74457
Soap,01/08/2012,1.35875
Toothpaste,01/08/2012,1.569412
Eggs,01/08/2012,2.79037
Tampons,01/09/2012,2.031271
Eggs,01/09/2012,2.818955
Soap,01/09/2012,1.374703
Dog Food,01/09/2012,0.6086693
Toothpaste,01/09/2012,1.676541
Car Repair,01/09/2012,97.27212
Kitchen Roll,01/09/2012,1.722941
Mascara,01/09/2012,7.831675
Dog Food,01/10/2012,0.6106773
Toothpaste,01/10/2012,1.691128
Eggs,01/10/2012,2.792537
Mascara,01/10/2012,7.947179
Soap,01/10/2012,1.451239
Car Repair,01/10/2012,97.43627
Tampons,01/10/2012,2.00524
Kitchen Roll,01/10/2012,1.701579
Eggs,01/11/2012,2.825259
Dog Food,01/11/2012,0.6234894
Toothpaste,01/11/2012,1.657254
Tampons,01/11/2012,1.974958
Soap,01/11/2012,1.520446
Car Repair,01/11/2012,97.4406
Mascara,01/11/2012,7.829391
Kitchen Roll,01/11/2012,1.728702
Eggs,01/12/2012,2.869141
Car Repair,01/12/2012,98.07374
Mascara,01/12/2012,7.698615
Tampons,01/12/2012,1.940446
Kitchen Roll,01/12/2012,1.757652
Dog Food,01/12/2012,0.6237768
Toothpaste,01/12/2012,1.603699
Soap,01/12/2012,1.482051
Car Repair,01/01/2013,99.20062
Soap,01/01/2013,1.439789
Tampons,01/01/2013,2.012339
Eggs,01/01/2013,2.795191
Kitchen Roll,01/01/2013,1.68447
Dog Food,01/01/2013,0.60672
Toothpaste,01/01/2013,1.624345
Mascara,01/01/2013,7.538492
Soap,01/02/2013,1.454735
Car Repair,01/02/2013,97.19386
Dog Food,01/02/2013,0.61103
Mascara,01/02/2013,7.915238
Butter,01/02/2013,2.73653
Eggs,01/02/2013,2.792823
Tampons,01/02/2013,2.014783
Toothpaste,01/02/2013,1.657535
Kitchen Roll,01/02/2013,1.668095
Car Repair,01/03/2013,97.49196
Dog Food,01/03/2013,0.6135294
Toothpaste,01/03/2013,1.673537
Tampons,01/03/2013,2.00738
Mascara,01/03/2013,7.872216
Eggs,01/03/2013,2.694576
Soap,01/03/2013,1.528865
Butter,01/03/2013,2.693421
Kitchen Roll,01/03/2013,1.685197
Mascara,01/04/2013,7.880974
Butter,01/04/2013,2.836916
Kitchen Roll,01/04/2013,1.71694
Dog Food,01/04/2013,0.6064435
Tampons,01/04/2013,2.037619
Eggs,01/04/2013,2.72264
Car Repair,01/04/2013,97.54587
Soap,01/04/2013,1.483649
Toothpaste,01/04/2013,1.692569
Tampons,01/05/2013,2.02875
Eggs,01/05/2013,2.74126
Mascara,01/05/2013,7.853523
Dog Food,01/05/2013,0.6058159
Kitchen Roll,01/05/2013,1.691259
Car Repair,01/05/2013,96.76952
Butter,01/05/2013,2.77136
Toothpaste,01/05/2013,1.664225
Soap,01/05/2013,1.458227
Car Repair,01/06/2013,97.50204
Mascara,01/06/2013,7.805156
Kitchen Roll,01/06/2013,1.691259
Toothpaste,01/06/2013,1.730422
Soap,01/06/2013,1.539481
Butter,01/06/2013,2.801044
Eggs,01/06/2013,2.68687
Dog Food,01/06/2013,0.6015481
Tampons,01/06/2013,2.036597
Mascara,01/07/2013,7.942908
Soap,01/07/2013,1.485695
Toothpaste,01/07/2013,1.602937
Tampons,01/07/2013,2.032605
Kitchen Roll,01/07/2013,1.68637
Car Repair,01/07/2013,97.25214
Eggs,01/07/2013,2.691783
Butter,01/07/2013,2.716201
Dog Food,01/07/2013,0.6078542
Tampons,01/08/2013,1.996735
Butter,01/08/2013,2.80587
Car Repair,01/08/2013,97.39881
Mascara,01/08/2013,7.97593
Toothpaste,01/08/2013,1.66763
Eggs,01/08/2013,2.726308
Kitchen Roll,01/08/2013,1.651812
Dog Food,01/08/2013,0.6053846
Soap,01/08/2013,1.497094
Soap,01/09/2013,1.578979
Toothpaste,01/09/2013,1.686154
Kitchen Roll,01/09/2013,1.754478
Mascara,01/09/2013,7.877626
Tampons,01/09/2013,2.088455
Butter,01/09/2013,2.812217
Car Repair,01/09/2013,97.46813
Eggs,01/09/2013,2.768077
Dog Food,01/09/2013,0.6003226
Mascara,01/10/2013,7.769951
Dog Food,01/10/2013,0.6135484
Tampons,01/10/2013,2.01412
Butter,01/10/2013,2.840727
Car Repair,01/10/2013,97.06657
Toothpaste,01/10/2013,1.686875
Eggs,01/10/2013,2.788496
Soap,01/10/2013,1.46674
Kitchen Roll,01/10/2013,1.705778
Eggs,01/11/2013,2.763158
Kitchen Roll,01/11/2013,1.743258
Car Repair,01/11/2013,97.5397
Dog Food,01/11/2013,0.6123887
Tampons,01/11/2013,2.08253
Butter,01/11/2013,2.744846
Toothpaste,01/11/2013,1.728227
Mascara,01/11/2013,7.826256
Soap,01/11/2013,1.503018
Eggs,01/12/2013,2.835481
Dog Food,01/12/2013,0.6132661
Butter,01/12/2013,2.787401
Car Repair,01/12/2013,98.36913
Tampons,01/12/2013,2.141166
Kitchen Roll,01/12/2013,1.777333
Soap,01/12/2013,1.390762
Toothpaste,01/12/2013,1.744126
Mascara,01/12/2013,7.732944
Kitchen Roll,01/01/2014,1.74072
Butter,01/01/2014,2.807031
Toothpaste,01/01/2014,1.809071
Soap,01/01/2014,1.446211
Mascara,01/01/2014,7.647563
Dog Food,01/01/2014,0.6097177
Eggs,01/01/2014,2.844511
Car Repair,01/01/2014,97.79128
Tampons,01/01/2014,2.064153
Eggs,01/02/2014,2.838828
Car Repair,01/02/2014,98.14587
Butter,01/02/2014,3.077149
Dog Food,01/02/2014,0.6025403
Mascara,01/02/2014,7.78016
Kitchen Roll,01/02/2014,1.712137
Tampons,01/02/2014,2.057033
Soap,01/02/2014,1.499865
Toothpaste,01/02/2014,1.863206
Dog Food,01/03/2014,0.6076326
Toothpaste,01/03/2014,1.709172
Kitchen Roll,01/03/2014,1.736045
Soap,01/03/2014,1.417545
Butter,01/03/2014,3.035537
Mascara,01/03/2014,7.6904
Tampons,01/03/2014,2.070691
Eggs,01/03/2014,2.792636
Car Repair,01/03/2014,98.49355
Mascara,01/04/2014,7.651752
Kitchen Roll,01/04/2014,1.791985
Tampons,01/04/2014,2.031745
Toothpaste,01/04/2014,1.782308
Soap,01/04/2014,1.430444
Car Repair,01/04/2014,98.63056
Eggs,01/04/2014,2.683033
Dog Food,01/04/2014,0.6082186
Butter,01/04/2014,2.989739
Car Repair,01/05/2014,98.87991
Butter,01/05/2014,2.990129
Soap,01/05/2014,1.480513
Eggs,01/05/2014,2.510726
Tampons,01/05/2014,1.99744
Dog Food,01/05/2014,0.6076923
Mascara,01/05/2014,7.830937
Toothpaste,01/05/2014,1.767786
Kitchen Roll,01/05/2014,1.757612
Kitchen Roll,01/06/2014,1.672672
Soap,01/06/2014,1.408276
Car Repair,01/06/2014,98.91841
Eggs,01/06/2014,2.54864
Dog Food,01/06/2014,0.6076518
Mascara,01/06/2014,7.80974
Tampons,01/06/2014,1.984675
Butter,01/06/2014,3.048485
Toothpaste,01/06/2014,1.881095
Tampons,01/07/2014,1.988715
Soap,01/07/2014,1.442424
Car Repair,01/07/2014,99.2233
Toothpaste,01/07/2014,1.791655
Dog Food,01/07/2014,0.6071837
Mascara,01/07/2014,7.984
Eggs,01/07/2014,2.584409
Butter,01/07/2014,3.013462
Kitchen Roll,01/07/2014,1.731846
Soap,01/08/2014,1.403484
Car Repair,01/08/2014,99.78286
Tampons,01/08/2014,2.00596
Eggs,01/08/2014,2.512302
Kitchen Roll,01/08/2014,1.720077
Mascara,01/08/2014,7.911989
Toothpaste,01/08/2014,1.86087
Butter,01/08/2014,3.008
Dog Food,01/08/2014,0.6053252
Tampons,01/09/2014,2.029323
Car Repair,01/09/2014,99.78716
Mascara,01/09/2014,7.968571
Eggs,01/09/2014,2.60256
Butter,01/09/2014,2.964596
Dog Food,01/09/2014,0.612898
Soap,01/09/2014,1.479123
Toothpaste,01/09/2014,1.945524
Kitchen Roll,01/09/2014,1.745522
Mascara,01/10/2014,7.786276
Soap,01/10/2014,1.454823
Butter,01/10/2014,3.036352
Tampons,01/10/2014,1.97972
Car Repair,01/10/2014,100.6224
Dog Food,01/10/2014,0.6152675
Toothpaste,01/10/2014,1.796111
Eggs,01/10/2014,2.58907
Kitchen Roll,01/10/2014,1.695267
Car Repair,01/11/2014,100.4319
Butter,01/11/2014,2.950213
Tampons,01/11/2014,1.930726
Soap,01/11/2014,1.409241
Mascara,01/11/2014,7.859692
Eggs,01/11/2014,2.523809
Kitchen Roll,01/11/2014,1.711705
Dog Food,01/11/2014,0.615935
Toothpaste,01/11/2014,1.774966
Eggs,01/12/2014,2.529173
Tampons,01/12/2014,1.972379
Toothpaste,01/12/2014,1.722635
Car Repair,01/12/2014,102.2236
Dog Food,01/12/2014,0.6122449
Mascara,01/12/2014,7.775436
Butter,01/12/2014,3.042936
Kitchen Roll,01/12/2014,1.601894
Soap,01/12/2014,1.479432
Soap,01/01/2015,1.474914
Butter,01/01/2015,2.901515
Eggs,01/01/2015,2.477239
Toothpaste,01/01/2015,1.730261
Tampons,01/01/2015,1.968835
Car Repair,01/01/2015,102.4098
Kitchen Roll,01/01/2015,1.698168
Mascara,01/01/2015,7.700816
Dog Food,01/01/2015,0.61112
Car Repair,01/02/2015,103.5076
Dog Food,01/02/2015,0.6184615
Mascara,01/02/2015,7.684783
Soap,01/02/2015,1.466769
Toothpaste,01/02/2015,1.802467
Butter,01/02/2015,2.94177
Eggs,01/02/2015,2.353858
Kitchen Roll,01/02/2015,1.647565
Tampons,01/02/2015,1.932163
Toothpaste,01/03/2015,1.888954
Eggs,01/03/2015,2.33803
Mascara,01/03/2015,7.911546
Kitchen Roll,01/03/2015,1.701613
Soap,01/03/2015,1.463835
Butter,01/03/2015,2.845065
Dog Food,01/03/2015,0.6183871
Tampons,01/03/2015,1.961392
Car Repair,01/03/2015,103.8174
Dog Food,01/04/2015,0.6274152
Mascara,01/04/2015,7.905779
Car Repair,01/04/2015,103.9794
Eggs,01/04/2015,2.375652
Soap,01/04/2015,1.439875
Tampons,01/04/2015,1.972588
Butter,01/04/2015,2.94308
Toothpaste,01/04/2015,1.778182
Kitchen Roll,01/04/2015,1.586765
Toothpaste,01/05/2015,1.733935
Car Repair,01/05/2015,104.8368
Mascara,01/05/2015,7.850612
Kitchen Roll,01/05/2015,1.612168
Soap,01/05/2015,1.449264
Eggs,01/05/2015,2.390365
Butter,01/05/2015,3.098067
Dog Food,01/05/2015,0.6244664
Tampons,01/05/2015,1.970279
Car Repair,01/06/2015,105.595
Butter,01/06/2015,2.946907
Mascara,01/06/2015,7.888826
Tampons,01/06/2015,1.958889
Dog Food,01/06/2015,0.6276078
Kitchen Roll,01/06/2015,1.638881
Eggs,01/06/2015,2.364029
Soap,01/06/2015,1.260215
Toothpaste,01/06/2015,1.828938
Dog Food,01/07/2015,0.623913
Tampons,01/07/2015,1.983028
Eggs,01/07/2015,2.326744
Soap,01/07/2015,1.500814
Butter,01/07/2015,2.882059
Kitchen Roll,01/07/2015,1.643429
Mascara,01/07/2015,8.011866
Toothpaste,01/07/2015,1.771933
Car Repair,01/07/2015,105.1442
Soap,01/08/2015,1.40187
Car Repair,01/08/2015,105.1863
Toothpaste,01/08/2015,1.773399
Dog Food,01/08/2015,0.624502
Butter,01/08/2015,2.948517
Mascara,01/08/2015,7.907617
Eggs,01/08/2015,2.318636
Kitchen Roll,01/08/2015,1.591608
Tampons,01/08/2015,1.953306
Soap,01/09/2015,1.384477
Tampons,01/09/2015,1.990643
Toothpaste,01/09/2015,1.906834
Dog Food,01/09/2015,0.6226104
Car Repair,01/09/2015,105.1414
Butter,01/09/2015,3.004477
Kitchen Roll,01/09/2015,1.656479
Mascara,01/09/2015,7.942827
Eggs,01/09/2015,2.332206
Car Repair,01/10/2015,105.5736
Eggs,01/10/2015,2.339771
Butter,01/10/2015,2.717215
Dog Food,01/10/2015,0.6232389
Soap,01/10/2015,1.478613
Tampons,01/10/2015,1.975959
Mascara,01/10/2015,7.922124
Toothpaste,01/10/2015,1.865827
Kitchen Roll,01/10/2015,1.615294
Toothpaste,01/11/2015,1.700779
Eggs,01/11/2015,2.355827
Kitchen Roll,01/11/2015,1.657887
Tampons,01/11/2015,1.959757
Car Repair,01/11/2015,105.5557
Butter,01/11/2015,3.012134
Mascara,01/11/2015,8.052629
Dog Food,01/11/2015,0.6269106
Soap,01/11/2015,1.351303
Dog Food,01/12/2015,0.6269879
Butter,01/12/2015,2.990917
Eggs,01/12/2015,2.354361
Toothpaste,01/12/2015,1.726225
Mascara,01/12/2015,8.052872
Tampons,01/12/2015,2.017889
Soap,01/12/2015,1.401942
Car Repair,01/12/2015,106.1294
Kitchen Roll,01/12/2015,1.627612
Kitchen Roll,01/01/2016,1.62539
Mascara,01/01/2016,8.118684
Toothpaste,01/01/2016,1.766282
Soap,01/01/2016,1.320252
Butter,01/01/2016,2.821102
Tampons,01/01/2016,2.023551
Car Repair,01/01/2016,107.0923
Dog Food,01/01/2016,0.6283936
Eggs,01/01/2016,2.340075
Tampons,01/02/2016,2.013361
Mascara,01/02/2016,8.305847
Butter,01/02/2016,2.910388
Soap,01/02/2016,1.27169
Car Repair,01/02/2016,107.1881
Dog Food,01/02/2016,0.6155918
Kitchen Roll,01/02/2016,1.655926
Toothpaste,01/02/2016,1.69413
Eggs,01/02/2016,2.326593
Mascara,01/03/2016,8.271276
Dog Food,01/03/2016,0.6203404
Tampons,01/03/2016,1.959921
Kitchen Roll,01/03/2016,1.690072
Butter,01/03/2016,2.795823
Car Repair,01/03/2016,107.775
Soap,01/03/2016,1.368894
Toothpaste,01/03/2016,1.713986
Eggs,01/03/2016,2.134348
Eggs,01/04/2016,2.140145
Toothpaste,01/04/2016,1.844966
Butter,01/04/2016,2.868833
Kitchen Roll,01/04/2016,1.590588
Mascara,01/04/2016,8.157876
Car Repair,01/04/2016,107.6994
Soap,01/04/2016,1.385281
Tampons,01/04/2016,1.963518
Dog Food,01/04/2016,0.6208979
Soap,01/05/2016,1.402381
Tampons,01/05/2016,1.986587
Mascara,01/05/2016,8.327449
Toothpaste,01/05/2016,1.617483
Kitchen Roll,01/05/2016,1.613015
Butter,01/05/2016,2.865504
Dog Food,01/05/2016,0.63188
Eggs,01/05/2016,2.132174
Car Repair,01/05/2016,107.9977
Butter,01/06/2016,2.761949
Eggs,01/06/2016,2.048284
Dog Food,01/06/2016,0.6268163
Tampons,01/06/2016,1.974388
Soap,01/06/2016,1.295796
Kitchen Roll,01/06/2016,1.614733
Toothpaste,01/06/2016,1.668451
Mascara,01/06/2016,8.263434
Car Repair,01/06/2016,108.4385
Car Repair,01/07/2016,108.5089
Soap,01/07/2016,1.365132
Mascara,01/07/2016,8.448376
Butter,01/07/2016,2.786176
Tampons,01/07/2016,2.025982
Kitchen Roll,01/07/2016,1.634234
Toothpaste,01/07/2016,1.79304
Eggs,01/07/2016,2.035303
Dog Food,01/07/2016,0.6283193
Soap,01/08/2016,1.276062
Eggs,01/08/2016,2.064776
Car Repair,01/08/2016,107.8534
Tampons,01/08/2016,2.008356
Dog Food,01/08/2016,0.6058996
Kitchen Roll,01/08/2016,1.585435
Butter,01/08/2016,2.742255
Toothpaste,01/08/2016,1.746
Mascara,01/08/2016,8.246497
Toothpaste,01/09/2016,1.62036
Kitchen Roll,01/09/2016,1.586454
Soap,01/09/2016,1.447932
Eggs,01/09/2016,2.08036
Tampons,01/09/2016,2.014545
Mascara,01/09/2016,8.236332
Dog Food,01/09/2016,0.6154853
Butter,01/09/2016,2.706667
Car Repair,01/09/2016,107.8838
Car Repair,01/10/2016,107.381
Kitchen Roll,01/10/2016,1.593379
Dog Food,01/10/2016,0.6281624
Toothpaste,01/10/2016,1.802397
Eggs,01/10/2016,2.013443
Butter,01/10/2016,2.703554
Tampons,01/10/2016,1.958943
Mascara,01/10/2016,8.16398
Soap,01/10/2016,1.366709
Dog Food,01/11/2016,0.6200851
Soap,01/11/2016,1.371441
Kitchen Roll,01/11/2016,1.553788
Mascara,01/11/2016,8.24147
Eggs,01/11/2016,2.077068
Tampons,01/11/2016,1.984096
Butter,01/11/2016,2.782857
Toothpaste,01/11/2016,1.695973
Car Repair,01/11/2016,107.2977
Eggs,01/12/2016,2.088667
Dog Food,01/12/2016,0.6075833
Car Repair,01/12/2016,107.8054
Mascara,01/12/2016,8.22801
Tampons,01/12/2016,1.994213
Soap,01/12/2016,1.363557
Butter,01/12/2016,2.838861
Kitchen Roll,01/12/2016,1.522714
Toothpaste,01/12/2016,1.739803
Eggs,01/01/2017,2.092446
Kitchen Roll,01/01/2017,1.629929
Butter,01/01/2017,2.916219
Mascara,01/01/2017,8.232961
Toothpaste,01/01/2017,1.707067
Soap,01/01/2017,1.346822
Car Repair,01/01/2017,109.1338
Tampons,01/01/2017,1.971417
Dog Food,01/01/2017,0.6245041
Butter,01/02/2017,2.83105
Soap,01/02/2017,1.35625
Tampons,01/02/2017,2.014915
Kitchen Roll,01/02/2017,1.598889
Dog Food,01/02/2017,0.6500966
Car Repair,01/02/2017,108.4646
Toothpaste,01/02/2017,1.683556
Mascara,01/02/2017,8.52634
Eggs,01/02/2017,2.109111
Dog Food,01/03/2017,0.6493304
Butter,01/03/2017,2.821297
Eggs,01/03/2017,2.104519
Tampons,01/03/2017,2.01755
Toothpaste,01/03/2017,1.638355
Car Repair,01/03/2017,109.2635
Mascara,01/03/2017,8.493631
Kitchen Roll,01/03/2017,1.5975
Soap,01/03/2017,1.252949
Kitchen Roll,01/04/2017,1.640584
Soap,01/04/2017,1.319068
Toothpaste,01/04/2017,1.626104
Butter,01/04/2017,2.762645
Car Repair,01/04/2017,109.3403
Mascara,01/04/2017,8.625366
Tampons,01/04/2017,2.102941
Eggs,01/04/2017,2.11203
Dog Food,01/04/2017,0.6535135
Soap,01/05/2017,1.243
Mascara,01/05/2017,8.560769
Toothpaste,01/05/2017,1.606026
Car Repair,01/05/2017,111.0948
Dog Food,01/05/2017,0.643149
Butter,01/05/2017,2.782025
Kitchen Roll,01/05/2017,1.531527
Tampons,01/05/2017,2.032964
Eggs,01/05/2017,2.102344
Kitchen Roll,01/06/2017,1.603651
Tampons,01/06/2017,2.10582
Dog Food,01/06/2017,0.6317695
Car Repair,01/06/2017,111.4435
Mascara,01/06/2017,8.616473
Butter,01/06/2017,2.843652
Soap,01/06/2017,1.3175
Eggs,01/06/2017,2.123008
Toothpaste,01/06/2017,1.647039
Dog Food,01/07/2017,0.6369396
Car Repair,01/07/2017,111.9249
Toothpaste,01/07/2017,1.541655
Tampons,01/07/2017,2.098889
Mascara,01/07/2017,8.615893
Soap,01/07/2017,1.277155
Eggs,01/07/2017,2.090672
Kitchen Roll,01/07/2017,1.486139
Butter,01/07/2017,2.784792
Car Repair,01/08/2017,111.3178
Dog Food,01/08/2017,0.6473611
Eggs,01/08/2017,2.087259
Mascara,01/08/2017,8.669317
Butter,01/08/2017,2.840042
Kitchen Roll,01/08/2017,1.542157
Toothpaste,01/08/2017,1.601053
Soap,01/08/2017,1.268502
Tampons,01/08/2017,1.98772
Kitchen Roll,01/09/2017,1.581101
Mascara,01/09/2017,8.784686
Butter,01/09/2017,3.005063
Toothpaste,01/09/2017,1.551594
Eggs,01/09/2017,2.112878
Tampons,01/09/2017,2.028976
Dog Food,01/09/2017,0.6330131
Car Repair,01/09/2017,111.3945
Soap,01/09/2017,1.279386
Car Repair,01/10/2017,111.3058
Dog Food,01/10/2017,0.6480786
Kitchen Roll,01/10/2017,1.668823
Eggs,01/10/2017,2.107319
Mascara,01/10/2017,8.8593
Butter,01/10/2017,3.129198
Tampons,01/10/2017,2.006694
Toothpaste,01/10/2017,1.686154
Soap,01/10/2017,1.311603
Car Repair,01/11/2017,111.774
Butter,01/11/2017,3.24614
Kitchen Roll,01/11/2017,1.78062
Toothpaste,01/11/2017,1.585448
Eggs,01/11/2017,2.11292
Tampons,01/11/2017,1.943347
Soap,01/11/2017,1.223822
Mascara,01/11/2017,8.822107
Dog Food,01/11/2017,0.6475862
Kitchen Roll,01/12/2017,1.8555
Tampons,01/12/2017,1.989167
Mascara,01/12/2017,8.836117
Car Repair,01/12/2017,112.5871
Butter,01/12/2017,3.252218
Toothpaste,01/12/2017,1.57438
Soap,01/12/2017,1.243264
Eggs,01/12/2017,2.124307
Dog Food,01/12/2017,0.640678
Tampons,01/01/2018,1.911532
Soap,01/01/2018,1.28566
Eggs,01/01/2018,2.125809
Kitchen Roll,01/01/2018,1.792734
Toothpaste,01/01/2018,1.574371
Mascara,01/01/2018,8.915274
Car Repair,01/01/2018,114.0263
Dog Food,01/01/2018,0.6455328
Butter,01/01/2018,3.123708
Kitchen Roll,01/02/2018,1.76194
Butter,01/02/2018,3.154635
Mascara,01/02/2018,9.304502
Toothpaste,01/02/2018,1.569371
Tampons,01/02/2018,1.912066
Dog Food,01/02/2018,0.6471428
Soap,01/02/2018,1.289138
Car Repair,01/02/2018,113.7442
Eggs,01/02/2018,2.074029
Kitchen Roll,01/03/2018,1.823116
Eggs,01/03/2018,2.073864
Car Repair,01/03/2018,114.0088
Dog Food,01/03/2018,0.6685514
Tampons,01/03/2018,1.924026
Butter,01/03/2018,3.14789
Mascara,01/03/2018,9.055468
Soap,01/03/2018,1.271645
Toothpaste,01/03/2018,1.585753
Kitchen Roll,01/04/2018,1.766842
Toothpaste,01/04/2018,1.62274
Eggs,01/04/2018,2.036715
Dog Food,01/04/2018,0.6404167
Soap,01/04/2018,1.311042
Mascara,01/04/2018,9.269019
Tampons,01/04/2018,1.905085
Car Repair,01/04/2018,114.6196
Butter,01/04/2018,3.095353
Dog Food,01/05/2018,0.6464444
Car Repair,01/05/2018,115.1832
Soap,01/05/2018,1.320422
Tampons,01/05/2018,1.883305
Toothpaste,01/05/2018,1.614138
Kitchen Roll,01/05/2018,1.871449
Butter,01/05/2018,3.237721
Mascara,01/05/2018,9.141658
Eggs,01/05/2018,2.037571
Soap,01/06/2018,1.436125
Car Repair,01/06/2018,115.9247
Mascara,01/06/2018,9.20917
Tampons,01/06/2018,1.872489
Toothpaste,01/06/2018,1.657905
Butter,01/06/2018,3.101289
Eggs,01/06/2018,2.034928
Kitchen Roll,01/06/2018,1.889014
Dog Food,01/06/2018,0.640083
Tampons,01/07/2018,1.928426
Butter,01/07/2018,3.286581
Soap,01/07/2018,1.305109
Toothpaste,01/07/2018,1.627211
Mascara,01/07/2018,9.16
Kitchen Roll,01/07/2018,1.914518
Car Repair,01/07/2018,116.1572
Eggs,01/07/2018,2.036525
Dog Food,01/07/2018,0.6525306
Car Repair,01/08/2018,115.8555
Mascara,01/08/2018,9.087561
Toothpaste,01/08/2018,1.649184
Soap,01/08/2018,1.459264
Dog Food,01/08/2018,0.6533473
Kitchen Roll,01/08/2018,1.916071
