Date,Butter,Car Repair,Dog Food,Kitchen Roll,Mascara,Toothpaste,Soap,Tampons
01/12/2012,0.6237768,,,,,,,
01/01/2013,0.60672,,,,,,,
01/02/2013,,,,,,,,
01/03/2013,,,,,,,,
01/04/2013,,,,,,,,
01/05/2013,,,,,,,,
01/06/2013,,,,,,,,
01/07/2013,,,,,,,,
01/08/2013,,,,,,,,
01/09/2013,,,,,,,,
01/10/2013,,,,,,,,
01/11/2013,,,,,,,,
01/12/2013,,,,,,,,
01/01/2014,,,,,,,,
01/02/2014,,,,,,,,
01/03/2014,,,,,,,,
01/04/2014,,,,,,,,
01/05/2014,,,,,,,,
01/06/2014,,,,,,,,
01/07/2014,,,,,,,,
01/08/2014,,,,,,,,
01/09/2014,,,,,,,,
01/10/2014,,,,,,,,
01/11/2014,,,,,,,,
01/12/2014,,,,,,,,
01/01/2015,,,,,,,,
01/02/2015,,,,,,,,
01/03/2015,,,,,,,,
01/04/2015,,,,,,,,
01/05/2015,,,,,,,,
01/06/2015,,,,,,,,
01/07/2015,,,,,,,,
01/08/2015,,,,,,,,
01/09/2015,,,,,,,,
01/10/2015,,,,,,,,
01/11/2015,,,,,,,,
01/12/2015,,,,,,,,
01/01/2016,,,,,,,,
01/02/2016,,,,,,,,
01/03/2016,,,,,,,,
01/04/2016,,,,,,,,
01/05/2016,,,,,,,,
01/06/2016,,,,,,,,
01/07/2016,,,,,,,,
01/08/2016,,,,,,,,
01/09/2016,,,,,,,,
01/10/2016,,,,,,,,
01/11/2016,,,,,,,,
01/12/2016,,,,,,,,
01/01/2017,,,,,,,,
01/02/2017,,,,,,,,
01/03/2017,,,,,,,,
01/04/2017,,,,,,,,
01/05/2017,,,,,,,,
01/06/2017,,,,,,,,
01/07/2017,,,,,,,,
01/08/2017,,,,,,,,
01/09/2017,,,,,,,,
01/10/2017,,,,,,,,
01/11/2017,,,,,,,,
01/12/2017,,,,,,,,
01/01/2018,,,,,,,,
01/02/2018,,,,,,,,
01/03/2018,,,,,,,,
01/04/2018,,,,,,,,
01/05/2018,,,,,,,,
01/06/2018,,,,,,,,
01/07/2018,,,,,,,,
01/08/2018,,,,,,,,
01/09/2018,,,,,,,,
01/10/2018,,,,,,,,
01/11/2018,,,,,,,,
01/12/2018,,,,,,,,
01/01/2019,,,,,,,,
01/02/2019,,,,,,,,
01/03/2019,,,,,,,,
01/04/2019,,,,,,,,
01/05/2019,,,,,,,,
01/06/2019,,,,,,,,
01/07/2019,,,,,,,,
01/08/2019,,,,,,,,
01/09/2019,,,,,,,,
01/10/2019,,,,,,,,
01/11/2019,,,,,,,,
01/12/2019,,,,,,,,
01/01/2020,,,,,,,,
01/02/2020,,,,,,,,
01/03/2020,,,,,,,,
01/04/2020,,,,,,,,
01/05/2020,,,,,,,,
01/06/2020,,,,,,,,
01/07/2020,,,,,,,,
01/08/2020,,,,,,,,
01/09/2020,,,,,,,,
01/10/2020,,,,,,,,
01/11/2020,,,,,,,,
01/12/2020,,,,,,,,
01/01/2021,,,,,,,,
01/02/2021,,,,,,,,
01/03/2021,,,,,,,,
01/04/2021,,,,,,,,
01/05/2021,,,,,,,,
01/06/2021,,,,,,,,
01/07/2021,,,,,,,,
01/08/2021,,,,,,,,
01/09/2021,,,,,,,,
01/10/2021,,,,,,,,
01/11/2021,,,,,,,,
01/12/2021,,,,,,,,
01/01/2022,,,,,,,,
01/02/2022,,,,,,,,
01/03/2022,,,,,,,,
01/04/2022,,,,,,,,
01/05/2022,,,,,,,,
01/06/2022,,,,,,,,
01/07/2022,,,,,,,,
01/08/2022,,,,,,,,
01/09/2022,,,,,,,,
01/10/2022,,,,,,,,
01/11/2022,,,,,,,,
01/02/1988,0.9918572,,,,,,,
01/03/1988,0.9934615,,,,,,,
01/04/1988,1.009343,,,,,,,
01/05/1988,0.9965672,,,,,,,
01/06/1988,0.9699254,,,,,,,
01/07/1988,0.9585937,,,,,,,
01/09/1988,0.9477953,,,,,,,
01/10/1988,0.9469853,,,,,,,
01/11/1988,0.9537795,,,,,,,
01/12/1988,0.9853846,,,,,,,
01/01/1989,0.98168,,,,,,,
01/03/1989,0.9350365,,,,,,,
01/04/1989,0.9358646,,,,,,,
01/05/1989,0.9465854,,,,,,,
01/06/1989,0.9482645,,,,,,,
01/07/1989,0.9506299,,,,,,,
01/08/1989,1.873388,,,,,,,
01/09/1989,0.9921774,,,,,,,
01/10/1989,1.053089,,,,,,,
01/11/1989,1.0625,,,,,,,
01/12/1989,1.09336,,,,,,,
01/01/1990,1.107672,,,,,,,
01/02/1990,1.118194,,,,,,,
01/03/1990,1.093028,,,,,,,
01/04/1990,1.121275,,,,,,,
01/05/1990,1.0916,,,,,,,
01/06/1990,1.099346,,,,,,,
01/07/1990,1.096299,,,,,,,
01/08/1990,1.090833,,,,,,,
01/09/1990,1.053385,,,,,,,
01/10/1990,1.056172,,,,,,,
01/11/1990,1.01338,,,,,,,
01/12/1990,1.057556,,,,,,,
01/01/1991,1.062342,,,,,,,
01/02/1991,1.045926,,,,,,,
01/03/1991,1.073217,,,,,,,
01/04/1991,1.024792,,,,,,,
01/05/1991,1.043007,,,,,,,
01/06/1991,1.021986,,,,,,,
01/07/1991,0.9788435,,,,,,,
01/08/1991,0.9914094,,,,,,,
01/09/1991,0.9880379,,,,,,,
01/10/1991,1.043743,,,,,,,
01/11/1991,1.054365,,,,,,,
01/12/1991,1.109412,,,,,,,
01/01/1992,1.10743,,,,,,,
01/02/1992,1.064173,,,,,,,
01/03/1992,1.05104,,,,,,,
01/04/1992,1.028571,,,,,,,
01/05/1992,1.025255,,,,,,,
01/06/1992,1.027872,,,,,,,
01/07/1992,1.024571,,,,,,,
01/08/1992,1.013571,,,,,,,
01/09/1992,0.9843478,,,,,,,
01/10/1992,1.037569,,,,,,,
01/11/1992,1.018881,,,,,,,
01/12/1992,1.097397,,,,,,,
01/01/1993,1.077609,,,,,,,
01/02/1993,1.059252,,,,,,,
01/03/1993,1.035172,,,,,,,
01/04/1993,1.040493,,,,,,,
01/05/1993,1.040541,,,,,,,
01/06/1993,1.113099,,,,,,,
01/07/1993,1.111812,,,,,,,
01/08/1993,1.1218,,,,,,,
01/09/1993,1.141409,,,,,,,
01/10/1993,1.159438,,,,,,,
01/11/1993,1.145329,,,,,,,
01/12/1993,1.142112,,,,,,,
01/01/1994,1.145478,,,,,,,
01/02/1994,1.157007,,,,,,,
01/03/1994,1.162838,,,,,,,
01/04/1994,1.177517,,,,,,,
01/05/1994,1.150882,,,,,,,
01/06/1994,1.159458,,,,,,,
01/07/1994,1.182339,,,,,,,
01/08/1994,1.188194,,,,,,,
01/09/1994,1.166763,,,,,,,
01/10/1994,1.200479,,,,,,,
01/11/1994,1.179361,,,,,,,
01/12/1994,1.202262,,,,,,,
01/01/1995,1.215232,,,,,,,
01/02/1995,1.16092,,,,,,,
01/03/1995,1.163394,,,,,,,
01/04/1995,1.165506,,,,,,,
01/05/1995,1.185828,,,,,,,
01/06/1995,1.18,,,,,,,
01/07/1995,1.135988,,,,,,,
01/08/1995,1.153575,,,,,,,
01/09/1995,1.152774,,,,,,,
01/10/1995,1.176494,,,,,,,
01/11/1995,1.183121,,,,,,,
01/12/1995,1.235975,,,,,,,
01/01/1996,1.215185,,,,,,,
01/02/1996,1.231544,,,,,,,
01/03/1996,1.30329,,,,,,,
01/04/1996,1.312819,,,,,,,
01/05/1996,1.326384,,,,,,,
01/06/1996,1.320298,,,,,,,
01/07/1996,1.352597,,,,,,,
01/08/1996,1.355188,,,,,,,
01/09/1996,1.340368,,,,,,,
01/10/1996,1.352303,,,,,,,
01/11/1996,1.377025,,,,,,,
01/12/1996,1.380364,,,,,,,
01/01/1997,1.370698,,,,,,,
01/02/1997,1.366688,,,,,,,
01/03/1997,1.369059,,,,,,,
01/04/1997,1.371454,,,,,,,
01/05/1997,1.345329,,,,,,,
01/06/1997,1.342012,,,,,,,
01/07/1997,1.328294,,,,,,,
01/08/1997,1.311921,,,,,,,
01/09/1997,1.329096,,,,,,,
01/10/1997,1.32069,,,,,,,
01/11/1997,1.280229,,,,,,,
01/12/1997,1.361591,,,,,,,
01/01/1998,1.408402,,,,,,,
01/02/1998,1.308456,,,,,,,
01/03/1998,1.366276,,,,,,,
01/04/1998,1.300136,,,,,,,
01/05/1998,1.296216,,,,,,,
01/06/1998,1.320066,,,,,,,
01/07/1998,1.277537,,,,,,,
01/08/1998,1.352177,,,,,,,
01/09/1998,1.351513,,,,,,,
01/10/1998,1.284091,,,,,,,
01/11/1998,1.379103,,,,,,,
01/12/1998,1.401884,,,,,,,
01/01/1999,1.333434,,,,,,,
01/02/1999,1.366985,,,,,,,
01/03/1999,1.366423,,,,,,,
01/04/1999,1.3615,,,,,,,
01/05/1999,1.347021,,,,,,,
01/06/1999,1.359859,,,,,,,
01/07/1999,1.383592,,,,,,,
01/08/1999,1.394745,,,,,,,
01/09/1999,1.401037,,,,,,,
01/10/1999,1.374266,,,,,,,
01/11/1999,1.301496,,,,,,,
01/12/1999,1.335492,,,,,,,
01/01/2000,1.352314,,,,,,,
01/02/2000,1.450098,,,,,,,
01/03/2000,1.42125,,,,,,,
01/04/2000,1.440182,,,,,,,
01/05/2000,1.442397,,,,,,,
01/06/2000,1.427479,,,,,,,
01/07/2000,1.403167,,,,,,,
01/08/2000,1.553714,,,,,,,
01/09/2000,1.590977,,,,,,,
01/10/2000,1.605037,,,,,,,
01/11/2000,1.617273,,,,,,,
01/12/2000,1.59635,,,,,,,
01/01/2001,1.592605,,,,,,,
01/02/2001,1.654804,,,,,,,
01/03/2001,1.613622,,,,,,,
01/04/2001,1.581732,,,,,,,
01/05/2001,1.597985,,,,,,,
01/06/2001,1.561615,,,,,,,
01/07/2001,1.601177,,,,,,,
01/08/2001,1.584748,,,,,,,
01/09/2001,1.610211,,,,,,,
01/10/2001,1.596906,,,,,,,
01/11/2001,1.598429,,,,,,,
01/12/2001,1.626241,,,,,,,
01/01/2002,1.613456,,,,,,,
01/02/2002,1.652478,,,,,,,
01/03/2002,1.60144,,,,,,,
01/04/2002,1.563817,,,,,,,
01/05/2002,1.561168,,,,,,,
01/06/2002,1.582061,,,,,,,
01/07/2002,1.559259,,,,,,,
01/08/2002,1.528433,,,,,,,
01/09/2002,1.551694,,,,,,,
01/10/2002,1.551181,,,,,,,
01/11/2002,1.577721,,,,,,,
01/12/2002,1.586923,,,,,,,
01/01/2003,1.569583,,,,,,,
01/02/2003,1.463058,,,,,,,
01/03/2003,1.575956,,,,,,,
01/04/2003,1.647059,,,,,,,
01/05/2003,1.635856,,,,,,,
01/06/2003,1.656,,,,,,,
01/07/2003,1.64307,,,,,,,
01/08/2003,1.634878,,,,,,,
01/09/2003,1.629474,,,,,,,
01/10/2003,1.652432,,,,,,,
01/11/2003,1.653359,,,,,,,
01/12/2003,1.668309,,,,,,,
01/01/2004,1.648603,,,,,,,
01/02/2004,1.527069,,,,,,,
01/03/2004,1.516198,,,,,,,
01/04/2004,1.561148,,,,,,,
01/05/2004,1.5456,,,,,,,
01/06/2004,1.565984,,,,,,,
01/07/2004,1.551138,,,,,,,
01/08/2004,1.53626,,,,,,,
01/09/2004,1.530315,,,,,,,
01/10/2004,1.544173,,,,,,,
01/11/2004,1.554,,,,,,,
01/12/2004,1.559104,,,,,,,
01/01/2005,1.544167,,,,,,,
01/02/2005,1.554118,,,,,,,
01/03/2005,1.575238,,,,,,,
01/04/2005,1.562344,,,,,,,
01/05/2005,1.553101,,,,,,,
01/06/2005,1.60072,,,,,,,
01/07/2005,1.577045,,,,,,,
01/08/2005,1.588077,,,,,,,
01/09/2005,1.602205,,,,,,,
01/10/2005,1.604758,,,,,,,
01/11/2005,1.597983,,,,,,,
01/12/2005,1.60664,,,,,,,
01/01/2006,1.594206,,,,,,,
01/02/2006,1.568034,,,,,,,
01/03/2006,1.602333,,,,,,,
01/04/2006,1.570242,,,,,,,
01/05/2006,1.601885,,,,,,,
01/06/2006,1.633417,,,,,,,
01/07/2006,1.615164,,,,,,,
01/08/2006,1.678644,,,,,,,
01/09/2006,1.678049,,,,,,,
01/10/2006,1.68069,,,,,,,
01/11/2006,1.700901,,,,,,,
01/12/2006,1.784911,,,,,,,
01/01/2007,1.792162,,,,,,,
01/02/2007,1.805478,,,,,,,
01/03/2007,1.840403,,,,,,,
01/04/2007,1.845873,,,,,,,
01/05/2007,1.820775,,,,,,,
01/06/2007,1.836772,,,,,,,
01/07/2007,1.839677,,,,,,,
01/08/2007,1.930781,,,,,,,
01/09/2007,2.044595,,,,,,,
01/10/2007,2.210794,,,,,,,
01/11/2007,2.413277,,,,,,,
01/12/2007,2.39264,,,,,,,
01/01/2008,2.419554,,,,,,,
01/02/2008,2.425714,,,,,,,
01/03/2008,2.479516,,,,,,,
01/04/2008,2.522705,,,,,,,
01/05/2008,2.574878,,,,,,,
01/06/2008,2.610574,,,,,,,
01/07/2008,2.537295,,,,,,,
01/08/2008,2.57648,,,,,,,
01/09/2008,2.616371,,,,,,,
01/10/2008,2.588033,,,,,,,
01/11/2008,2.642439,,,,,,,
01/12/2008,2.630873,,,,,,,
01/01/2009,2.619444,,,,,,,
01/02/2009,2.619204,,,,,,,
01/03/2009,2.648214,,,,,,,
01/04/2009,2.681333,,,,,,,
01/05/2009,2.760656,,,,,,,
01/06/2009,2.772114,,,,,,,
01/07/2009,2.751417,,,,,,,
01/08/2009,2.744016,,,,,,,
01/09/2009,2.7375,,,,,,,
01/10/2009,2.711735,,,,,,,
01/11/2009,2.739841,,,,,,,
01/12/2009,2.759268,,,,,,,
01/01/2010,2.805882,,,,,,,
01/02/2010,2.818165,,,,,,,
01/03/2010,2.803719,,,,,,,
01/04/2010,2.77187,,,,,,,
01/05/2010,2.798033,,,,,,,
01/06/2010,2.813445,,,,,,,
01/07/2010,2.80824,,,,,,,
01/08/2010,2.831024,,,,,,,
01/09/2010,2.821008,,,,,,,
01/10/2010,2.687851,,,,,,,
01/11/2010,2.82947,,,,,,,
01/12/2010,2.836119,,,,,,,
01/01/2011,2.884809,,,,,,,
01/02/2011,2.869919,,,,,,,
01/03/2011,2.877143,,,,,,,
01/04/2011,2.88448,,,,,,,
01/05/2011,2.90672,,,,,,,
01/06/2011,2.891885,,,,,,,
01/07/2011,2.935537,,,,,,,
01/08/2011,2.930709,,,,,,,
01/09/2011,2.8752,,,,,,,
01/10/2011,2.680811,,,,,,,
01/11/2011,2.733607,,,,,,,
01/12/2011,2.734504,,,,,,,
01/01/2012,2.682519,,,,,,,
01/02/2012,2.735077,,,,,,,
01/03/2012,2.831628,,,,,,,
01/04/2012,2.899375,,,,,,,
01/05/2012,2.875462,,,,,,,
01/06/2012,2.881203,,,,,,,
01/07/2012,2.876397,,,,,,,
01/08/2012,2.79037,,,,,,,
01/09/2012,2.818955,,,,,,,
01/10/2012,2.792537,,,,,,,
01/11/2012,2.825259,,,,,,,
01/12/2012,2.869141,,,,,,,
01/01/2013,2.795191,,,,,,,
01/02/2013,2.792823,,,,,,,
01/03/2013,2.694576,,,,,,,
01/04/2013,2.72264,,,,,,,
01/05/2013,2.74126,,,,,,,
01/06/2013,2.68687,,,,,,,
01/07/2013,2.691783,,,,,,,
01/08/2013,2.726308,,,,,,,
01/09/2013,2.768077,,,,,,,
01/10/2013,2.788496,,,,,,,
01/11/2013,2.763158,,,,,,,
01/12/2013,2.835481,,,,,,,
01/01/2014,2.844511,,,,,,,
01/02/2014,2.838828,,,,,,,
01/03/2014,2.792636,,,,,,,
01/04/2014,2.683033,,,,,,,
01/05/2014,2.510726,,,,,,,
01/06/2014,2.54864,,,,,,,
01/07/2014,2.584409,,,,,,,
01/08/2014,2.512302,,,,,,,
01/09/2014,2.60256,,,,,,,
01/10/2014,2.58907,,,,,,,
01/11/2014,2.523809,,,,,,,
01/12/2014,2.529173,,,,,,,
01/01/2015,2.477239,,,,,,,
01/02/2015,2.353858,,,,,,,
01/03/2015,2.33803,,,,,,,
01/04/2015,2.375652,,,,,,,
01/05/2015,2.390365,,,,,,,
01/06/2015,2.364029,,,,,,,
01/07/2015,2.326744,,,,,,,
01/08/2015,2.318636,,,,,,,
01/09/2015,2.332206,,,,,,,
01/10/2015,2.339771,,,,,,,
01/11/2015,2.355827,,,,,,,
01/12/2015,2.354361,,,,,,,
01/01/2016,2.340075,,,,,,,
01/02/2016,2.326593,,,,,,,
01/03/2016,2.134348,,,,,,,
01/04/2016,2.140145,,,,,,,
01/05/2016,2.132174,,,,,,,
01/06/2016,2.048284,,,,,,,
01/07/2016,2.035303,,,,,,,
01/08/2016,2.064776,,,,,,,
01/09/2016,2.08036,,,,,,,
01/10/2016,2.013443,,,,,,,
01/11/2016,2.077068,,,,,,,
01/12/2016,2.088667,,,,,,,
01/01/2017,2.092446,,,,,,,
01/02/2017,2.109111,,,,,,,
01/03/2017,2.104519,,,,,,,
01/04/2017,2.11203,,,,,,,
01/05/2017,2.102344,,,,,,,
01/06/2017,2.123008,,,,,,,
01/07/2017,2.090672,,,,,,,
01/08/2017,2.087259,,,,,,,
01/09/2017,2.112878,,,,,,,
01/10/2017,2.107319,,,,,,,
01/11/2017,2.11292,,,,,,,
01/12/2017,2.124307,,,,,,,
01/01/2018,2.125809,,,,,,,
01/02/2018,2.074029,,,,,,,
01/03/2018,2.073864,,,,,,,
01/04/2018,2.036715,,,,,,,
01/05/2018,2.037571,,,,,,,
01/06/2018,2.034928,,,,,,,
01/07/2018,2.036525,,,,,,,
01/08/2018,2.01518,,,,,,,
01/09/2018,2.027273,,,,,,,
01/10/2018,2.032828,,,,,,,
01/11/2018,2.037857,,,,,,,
01/12/2018,2.03875,,,,,,,
01/01/2019,2.053696,,,,,,,
01/02/2019,2.012578,,,,,,,
01/03/2019,1.9925,,,,,,,
01/04/2019,2.008345,,,,,,,
01/05/2019,2.01482,,,,,,,
01/06/2019,2.005857,,,,,,,
01/07/2019,1.977206,,,,,,,
01/08/2019,1.987761,,,,,,,
01/09/2019,1.966788,,,,,,,
01/10/2019,1.949574,,,,,,,
01/11/2019,1.968676,,,,,,,
01/12/2019,1.976815,,,,,,,
01/01/2020,1.994088,,,,,,,
01/02/2020,1.987786,,,,,,,
01/03/2020,1.888222,,,,,,,
01/04/2020,2.088732,,,,,,,
01/05/2020,2.065955,,,,,,,
01/06/2020,2.101753,,,,,,,
01/07/2020,2.099043,,,,,,,
01/08/2020,1.976577,,,,,,,
01/09/2020,1.991842,,,,,,,
01/10/2020,1.959841,,,,,,,
01/11/2020,1.90759,,,,,,,
01/12/2020,1.866667,,,,,,,
01/01/2021,1.834513,,,,,,,
01/02/2021,1.827826,,,,,,,
01/03/2021,1.915909,,,,,,,
01/04/2021,1.914148,,,,,,,
01/05/2021,1.957664,,,,,,,
01/06/2021,2.008505,,,,,,,
01/07/2021,1.969845,,,,,,,
01/08/2021,1.966985,,,,,,,
01/09/2021,1.979242,,,,,,,
01/10/2021,1.990866,,,,,,,
01/11/2021,1.978722,,,,,,,
01/12/2021,2.000763,,,,,,,
01/01/2022,2.000602,,,,,,,
01/02/2004,1.359583,,,,,,,
01/03/2004,1.351053,,,,,,,
01/04/2004,1.356269,,,,,,,
01/05/2004,1.337907,,,,,,,
01/06/2004,1.322061,,,,,,,
01/07/2004,1.342077,,,,,,,
01/08/2004,1.317538,,,,,,,
01/09/2004,1.29344,,,,,,,
01/10/2004,1.287197,,,,,,,
01/11/2004,1.33062,,,,,,,
01/12/2004,1.309781,,,,,,,
01/01/2005,1.316861,,,,,,,
01/02/2005,1.364322,,,,,,,
01/03/2005,1.361901,,,,,,,
01/04/2005,1.351654,,,,,,,
01/05/2005,1.282162,,,,,,,
01/06/2005,1.349352,,,,,,,
01/07/2005,1.323435,,,,,,,
01/08/2005,1.344077,,,,,,,
01/09/2005,1.328244,,,,,,,
01/10/2005,1.32126,,,,,,,
01/11/2005,1.333361,,,,,,,
01/12/2005,1.320242,,,,,,,
01/01/2006,1.37065,,,,,,,
01/02/2006,1.418917,,,,,,,
01/03/2006,1.459833,,,,,,,
01/04/2006,1.444516,,,,,,,
01/05/2006,1.447903,,,,,,,
01/06/2006,1.453333,,,,,,,
01/07/2006,1.44928,,,,,,,
01/08/2006,1.431439,,,,,,,
01/09/2006,1.393182,,,,,,,
01/10/2006,1.441185,,,,,,,
01/11/2006,1.444048,,,,,,,
01/12/2006,1.462556,,,,,,,
01/01/2007,1.465461,,,,,,,
01/02/2007,1.493583,,,,,,,
01/03/2007,1.493383,,,,,,,
01/04/2007,1.484462,,,,,,,
01/05/2007,1.459677,,,,,,,
01/06/2007,1.508321,,,,,,,
01/07/2007,1.494615,,,,,,,
01/08/2007,1.484215,,,,,,,
01/09/2007,1.490233,,,,,,,
01/10/2007,1.495809,,,,,,,
01/11/2007,1.490294,,,,,,,
01/12/2007,1.501752,,,,,,,
01/01/2008,1.502029,,,,,,,
01/02/2008,1.536508,,,,,,,
01/03/2008,1.543233,,,,,,,
01/04/2008,1.566917,,,,,,,
01/05/2008,1.623969,,,,,,,
01/06/2008,1.62447,,,,,,,
01/07/2008,1.604737,,,,,,,
01/08/2008,1.595401,,,,,,,
01/09/2008,1.587143,,,,,,,
01/10/2008,1.574044,,,,,,,
01/11/2008,1.663023,,,,,,,
01/12/2008,1.640526,,,,,,,
01/01/2009,1.657059,,,,,,,
01/02/2009,1.606748,,,,,,,
01/03/2009,1.65627,,,,,,,
01/04/2009,1.603252,,,,,,,
01/05/2009,1.661024,,,,,,,
01/06/2009,1.660157,,,,,,,
01/07/2009,1.654524,,,,,,,
01/08/2009,1.651298,,,,,,,
01/09/2009,1.643409,,,,,,,
01/10/2009,1.618125,,,,,,,
01/11/2009,1.684851,,,,,,,
01/12/2009,1.710657,,,,,,,
01/01/2010,1.688346,,,,,,,
01/02/2010,1.692869,,,,,,,
01/03/2010,1.639023,,,,,,,
01/04/2010,1.689556,,,,,,,
01/05/2010,1.673577,,,,,,,
01/06/2010,1.636029,,,,,,,
01/07/2010,1.714179,,,,,,,
01/08/2010,1.715407,,,,,,,
01/09/2010,1.740368,,,,,,,
01/10/2010,1.817279,,,,,,,
01/11/2010,1.792222,,,,,,,
01/12/2010,1.761471,,,,,,,
01/01/2011,1.843588,,,,,,,
01/02/2011,1.780488,,,,,,,
01/03/2011,1.782137,,,,,,,
01/04/2011,1.674444,,,,,,,
01/05/2011,1.70763,,,,,,,
01/06/2011,1.696899,,,,,,,
01/07/2011,1.744088,,,,,,,
01/08/2011,1.795324,,,,,,,
01/09/2011,1.819214,,,,,,,
01/10/2011,1.761825,,,,,,,
01/11/2011,1.763507,,,,,,,
01/12/2011,1.72694,,,,,,,
01/01/2012,1.764672,,,,,,,
01/02/2012,1.753162,,,,,,,
01/03/2012,1.753459,,,,,,,
01/04/2012,1.695865,,,,,,,
01/05/2012,1.636692,,,,,,,
01/06/2012,1.681985,,,,,,,
01/07/2012,1.715809,,,,,,,
01/08/2012,1.701471,,,,,,,
01/09/2012,1.722941,,,,,,,
01/10/2012,1.701579,,,,,,,
01/11/2012,1.728702,,,,,,,
01/12/2012,1.757652,,,,,,,
01/01/2013,1.68447,,,,,,,
01/02/2013,,,,,,,,
01/03/2013,,,,,,,,
01/04/2013,,,,,,,,
01/05/2013,,,,,,,,
01/06/2013,,,,,,,,
01/07/2013,,,,,,,,
01/08/2013,,,,,,,,
01/09/2013,,,,,,,,
01/10/2013,,,,,,,,
01/11/2013,,,,,,,,
01/12/2013,,,,,,,,
01/01/2014,,,,,,,,
01/02/2014,,,,,,,,
01/03/2014,,,,,,,,
01/04/2014,,,,,,,,
01/05/2014,,,,,,,,
01/06/2014,,,,,,,,
01/07/2014,,,,,,,,
01/08/2014,,,,,,,,
01/09/2014,,,,,,,,
01/10/2014,,,,,,,,
01/11/2014,,,,,,,,
01/12/2014,,,,,,,,
01/01/2015,,,,,,,,
01/02/2015,,,,,,,,
01/03/2015,,,,,,,,
01/04/2015,,,,,,,,
01/05/2015,,,,,,,,
01/06/2015,,,,,,,,
01/07/2015,,,,,,,,
01/08/2015,,,,,,,,
01/09/2015,,,,,,,,
01/10/2015,,,,,,,,
01/11/2015,,,,,,,,
01/12/2015,,,,,,,,
01/01/2016,,,,,,,,
01/02/2016,,,,,,,,
01/03/2016,,,,,,,,
01/04/2016,,,,,,,,
01/05/2016,,,,,,,,
01/06/2016,,,,,,,,
01/07/2016,,,,,,,,
01/08/2016,,,,,,,,
01/09/2016,,,,,,,,
01/10/2016,,,,,,,,
01/11/2016,,,,,,,,
01/12/2016,,,,,,,,
01/01/2017,,,,,,,,
01/02/2017,,,,,,,,
01/03/2017,,,,,,,,
01/04/2017,,,,,,,,
01/05/2017,,,,,,,,
01/06/2017,,,,,,,,
01/07/2017,,,,,,,,
01/08/2017,,,,,,,,
01/09/2017,,,,,,,,
01/10/2017,,,,,,,,
01/11/2017,,,,,,,,
01/12/2017,,,,,,,,
01/01/2018,,,,,,,,
01/02/2018,,,,,,,,
01/03/2018,,,,,,,,
01/04/2018,,,,,,,,
01/05/2018,,,,,,,,
01/06/2018,,,,,,,,
01/07/2018,,,,,,,,
01/08/2018,,,,,,,,
01/09/2018,,,,,,,,
01/10/2018,,,,,,,,
01/11/2018,,,,,,,,
01/12/2018,,,,,,,,
01/01/2019,,,,,,,,
01/02/2019,,,,,,,,
01/03/2019,,,,,,,,
01/04/2019,,,,,,,,
01/05/2019,,,,,,,,
01/06/2019,,,,,,,,
01/07/2019,,,,,,,,
01/08/2019,,,,,,,,
01/09/2019,,,,,,,,
01/10/2019,,,,,,,,
01/11/2019,,,,,,,,
01/12/2019,,,,,,,,
01/01/2020,,,,,,,,
01/02/2020,,,,,,,,
01/03/2020,,,,,,,,
01/04/2020,,,,,,,,
01/05/2020,,,,,,,,
01/06/2020,,,,,,,,
01/07/2020,,,,,,,,
01/08/2020,,,,,,,,
01/09/2020,,,,,,,,
01/10/2020,,,,,,,,
01/11/2020,,,,,,,,
01/12/2020,,,,,,,,
01/01/2021,,,,,,,,
01/02/2021,,,,,,,,
01/03/2021,,,,,,,,
01/04/2021,,,,,,,,
01/05/2021,,,,,,,,
01/06/2021,,,,,,,,
01/07/2021,,,,,,,,
01/08/2021,,,,,,,,
01/09/2021,,,,,,,,
01/10/2021,,,,,,,,
01/11/2021,,,,,,,,
01/12/2021,,,,,,,,
01/01/2022,,,,,,,,
01/02/2022,,,,,,,,
01/03/2022,,,,,,,,
01/04/2022,,,,,,,,
01/05/2022,,,,,,,,
01/06/2022,,,,,,,,
01/07/2022,,,,,,,,
01/08/2022,,,,,,,,
01/09/2022,,,,,,,,
01/10/2022,,,,,,,,
01/11/2022,,,,,,,,
01/02/1993,2.535271,,,,,,,
01/03/1993,2.530355,,,,,,,
01/04/1993,2.56331,,,,,,,
01/05/1993,2.572433,,,,,,,
01/06/1993,2.584865,,,,,,,
01/07/1993,2.61,,,,,,,
01/08/1993,2.651921,,,,,,,
01/09/1993,2.650132,,,,,,,
01/10/1993,2.680331,,,,,,,
01/11/1993,2.795,,,,,,,
01/12/1993,2.782014,,,,,,,
01/01/1994,2.781419,,,,,,,
01/02/1994,2.942361,,,,,,,
01/03/1994,2.980493,,,,,,,
01/04/1994,2.928112,,,,,,,
01/05/1994,2.886273,,,,,,,
01/06/1994,2.871656,,,,,,,
01/07/1994,2.93494,,,,,,,
01/08/1994,2.910694,,,,,,,
01/09/1994,2.910621,,,,,,,
01/10/1994,2.966625,,,,,,,
01/11/1994,2.978343,,,,,,,
01/12/1994,2.992785,,,,,,,
01/01/1995,2.948704,,,,,,,
01/02/1995,2.893168,,,,,,,
01/03/1995,2.937246,,,,,,,
01/04/1995,2.985111,,,,,,,
01/05/1995,2.967143,,,,,,,
01/06/1995,2.977219,,,,,,,
01/07/1995,2.987341,,,,,,,
01/08/1995,2.893064,,,,,,,
